Year,CESM2,CNRM-ESM2-1,MPI-ESM1-2-LR,NorESM2-LM,UKESM,ACCESS-ESM1-5,UVic-ESCM-2-10
0.0,-0.05891261723223806,0.07856540000005907,-0.02073000000001457,0.06650000000007594,0.08908590234983649,-0.06399999999996453,0.038088989257857975
1.0,0.06245555711996076,0.08528540000008888,-0.0015300000000024738,0.11650000000008731,0.09985260434984866,0.11600000000004229,0.060794067382857975
2.0,0.07081609761434038,0.11872140000008358,0.12067000000001826,0.20650000000011914,0.10222995934987011,0.10599999999999454,0.08026428222660797
3.0,-0.032943771628254126,0.08115440000005947,0.13247000000001208,0.016500000000121418,0.028940307349841987,-0.103999999999985,0.09875793457035797
4.0,-0.008634389095107053,0.12933440000006158,-0.04293000000001257,0.15650000000010778,0.15801173034981275,0.06600000000003092,0.11679382324223297
5.0,0.12700456693806927,0.06355040000005374,-0.03652999999997064,0.25650000000007367,0.20239463034982919,0.08600000000001273,0.13330383300785797
6.0,0.13565130466071196,0.1880974000000606,0.05727000000001681,0.14650000000011687,0.3613574143498681,0.06600000000003092,0.15213317871098297
7.0,0.37409897654589486,0.09386440000008633,0.24907000000001744,0.04650000000009413,0.32674945334986205,0.30600000000004,0.17377014160160797
8.0,0.39866823308034327,0.102153400000077,0.2938700000000267,-0.11349999999987403,0.2714355273498654,0.396000000000015,0.19366760253910797
9.0,0.4380724199371002,0.36260740000005853,0.16277000000002317,-0.09349999999989222,0.36258662034981626,0.27600000000001046,0.21289367675785797
10.0,0.4259561071425537,0.2984464000001026,0.11357000000003836,-0.08349999999990132,0.416087491349856,0.35599999999999454,0.23477478027348297
11.0,0.2738411788282633,0.19330440000010185,0.15807000000000926,0.06650000000007594,0.42752503134983044,0.28600000000000136,0.258731079101608
12.0,0.32549643757153035,0.34720840000005637,0.2644700000000171,0.11650000000008731,0.2324863843498406,0.5060000000000286,0.279483032226608
13.0,0.5025895114869172,0.4884694000000991,0.45407000000000153,0.2865000000001032,0.33568143634983016,0.42600000000004457,0.301730346679733
14.0,0.49578611752451707,0.4008594000000585,0.4822700000000282,0.4465000000000714,0.5173182973498456,0.4060000000000059,0.327395629882858
15.0,0.36379945597991536,0.4196484000000851,0.29007000000001426,0.5365000000001032,0.3334382843498247,0.6160000000000423,0.350039672851608
16.0,0.5264467375130266,0.30753940000005286,0.2926699999999869,0.5365000000001032,0.2390178683498334,0.6360000000000241,0.374301147460983
17.0,0.47963613512678194,0.408537400000057,0.4248699999999985,0.636500000000126,0.29466125734984416,0.6659999999999968,0.399081420898483
18.0,0.3368392435224905,0.40700340000006463,0.36597000000000435,0.3265000000001237,0.45651091134988064,0.6059999999999945,0.430911254882858
19.0,0.5654031928534096,0.4549264000000903,0.6361699999999928,0.3265000000001237,0.7481559723498208,0.5459999999999923,0.459414672851608
20.0,0.6235391611663772,0.6287574000000973,0.5655700000000365,0.5365000000001032,0.6094293923498526,0.5860000000000127,0.487429809570358
21.0,0.725903648683186,0.4368744000000788,0.4884700000000066,0.47650000000010095,0.5876224073498406,0.6659999999999968,0.515017700195358
22.0,0.8929445789911483,0.5994334000000663,0.5118699999999876,0.39650000000011687,0.6725810103498588,0.5760000000000218,0.539065551757858
23.0,0.8906414539230809,0.7718214000000785,0.4510700000000156,0.47650000000010095,0.892911233349821,0.7460000000000377,0.561526489257858
24.0,0.5656497583977398,0.5275854000000777,0.41156999999998334,0.49650000000008276,0.7273019293498351,0.7360000000000468,0.584231567382858
25.0,0.7466997054455646,0.5389604000000645,0.4807700000000068,0.5465000000000941,0.7496342673498475,0.7959999999999923,0.604434204101608
26.0,0.7391146924767895,0.6380454000000668,0.489970000000028,0.38650000000012597,0.7997176073498622,0.8559999999999945,0.626101684570358
27.0,0.5818333202582835,0.7684394000000907,0.651170000000036,0.4265000000000896,0.8848098993498184,0.9159999999999968,0.649020385742233
28.0,0.6310678193732997,0.755975400000068,0.6166699999999992,0.5065000000000737,1.0334623383498638,0.896000000000015,0.671511840820358
29.0,0.9109527347157496,0.666718400000093,0.6438699999999926,0.556500000000085,1.048701148349835,0.7760000000000105,0.698458862304733
30.0,0.972147262026283,0.7052004000000807,0.7350700000000074,0.8465000000001055,1.0682917323498486,0.80600000000004,0.729006958007858
31.0,0.9274219579394298,0.7362164000000462,0.7882700000000114,0.886500000000126,1.2217815253498543,0.9260000000000446,0.757235717773483
32.0,0.986266372139653,0.7266724000000977,0.8124700000000189,0.5965000000001055,0.9318922723498417,0.9960000000000377,0.781710815429733
33.0,1.2252902311507796,0.7839744000000906,0.799570000000017,0.7465000000000828,0.9726149203498267,0.9360000000000355,0.807406616210983
34.0,1.2538951797857294,0.8676064000000565,0.7249699999999848,0.8365000000001146,1.2916467153498274,0.9660000000000082,0.831576538085983
35.0,1.1666069383618947,0.7184294000000477,0.8418700000000285,0.6465000000001169,1.4864437043498242,1.0160000000000196,0.860232543945358
36.0,1.2753149062705234,0.9053864000000544,0.9781700000000342,0.636500000000126,1.2744764203498562,1.0459999999999923,0.890719604492233
37.0,1.1243678955180485,0.9803064000000745,0.9572699999999941,0.6065000000000964,1.376608416349825,1.156000000000006,0.919802856445358
38.0,1.0038661277041,0.7494604000000891,0.8345699999999852,0.7665000000001214,1.393154734349821,1.1960000000000264,0.949099731445358
39.0,1.1365634427333475,0.7861444000000688,0.8881700000000023,0.8965000000001169,1.3601371473498602,1.0860000000000127,0.980868530273483
40.0,1.5916658112320192,0.9896654000000922,1.0323700000000144,0.6465000000001169,1.3492732353498127,1.066000000000031,1.009738159179733
41.0,1.453073738826788,0.9433244000000514,0.9250700000000052,0.7665000000001214,1.2842925503498464,1.1860000000000355,1.040927124023483
42.0,1.1436693811025975,1.0371054000000868,0.8561700000000201,1.0865000000001146,1.4366568973498488,1.225999999999999,1.071383666992233
43.0,1.2445693753152227,1.1991164000000936,0.9028700000000072,1.1265000000000782,1.6477791363498682,1.2760000000000105,1.100802612304733
44.0,1.3567535524929326,1.1320854000000509,1.1561700000000315,0.9965000000000828,1.7486902703498117,1.386000000000024,1.130130004882858
45.0,1.5565418216131093,1.1073044000000891,1.2974700000000325,0.7865000000001032,1.8252184543498515,1.386000000000024,1.161471557617233
46.0,1.391351076598312,1.0614694000000782,1.3069700000000353,1.0365000000001032,1.8751399393498218,1.4560000000000173,1.191806030273483
47.0,1.341145920854899,1.0527634000000603,1.1719699999999875,1.2065000000001191,1.8219504023498416,1.4159999999999968,1.224368286132858
48.0,1.6149219776308996,1.220061400000077,1.1819700000000353,1.0765000000001237,1.7952656833498395,1.3260000000000218,1.256228637695358
49.0,1.6881934356787838,1.1527384000000893,1.272170000000017,0.9965000000000828,1.857050646349876,1.2560000000000286,1.289157104492233
50.0,1.5370918179692694,1.1620194000000765,1.1572699999999827,0.9465000000000714,1.8786020123498588,1.2760000000000105,1.321475219726608
51.0,1.7658393379555832,1.0057814000000462,1.234770000000026,0.8365000000001146,1.8864184603498302,1.3360000000000127,1.354129028320358
52.0,1.8224777555218452,1.1938154000000623,1.41176999999999,0.9465000000000714,1.9781998173498323,1.4159999999999968,1.385989379882858
53.0,1.6967301053973642,1.3175164000001018,1.4363700000000108,1.0965000000001055,2.06232744234984,1.4560000000000173,1.418368530273483
54.0,1.8734318540160757,1.2402504000000931,1.4057700000000182,1.3665000000000873,1.905543730349848,1.3760000000000332,1.452151489257858
55.0,1.803562412651388,1.4192114000000515,1.5671700000000328,1.2965000000000941,1.9910138033498583,1.4660000000000082,1.484866333007858
56.0,1.9992635004919066,1.3457694000000515,1.570670000000007,1.3465000000001055,2.1765160403498385,1.6659999999999968,1.517855834960983
57.0,1.863447815857512,1.2122574000000554,1.4282699999999977,1.2665000000001214,2.170790199349824,1.6160000000000423,1.551486206054733
58.0,1.8752832019106336,1.4893654000000538,1.4957699999999932,1.2465000000000828,2.11101456434983,1.7060000000000173,1.582980346679733
59.0,1.9616911220737165,1.5631214000000568,1.6066700000000083,1.3265000000001237,2.085310278349823,1.7660000000000196,1.616519165039108
60.0,2.0970319012328673,1.3060874000000808,1.6182699999999954,1.5065000000000737,2.1302620333498226,1.7860000000000014,1.650210571289108
61.0,2.149923790245623,1.4177024000000529,1.7894699999999943,1.6965000000000714,2.206091333349832,1.8760000000000332,1.683108520507858
62.0,2.1127282428753347,1.5683674000000565,1.667470000000037,1.5165000000001214,2.1674448713498577,1.80600000000004,1.716494750976608
63.0,2.089305094151257,1.6756304000001023,1.7000699999999824,1.0265000000001123,2.3792962523498318,1.8360000000000127,1.747866821289108
64.0,2.1059538109095115,1.6098854000000529,1.8032699999999977,1.1465000000001169,2.409934221349829,1.8760000000000332,1.780123901367233
65.0,2.131758648826519,1.5669074000000478,1.6016700000000128,1.4265000000000896,2.56523919234985,2.0160000000000196,1.811343383789108
66.0,1.9764253177404498,1.702130400000101,1.6679700000000253,1.4265000000000896,2.5883209883498353,2.126000000000033,1.842196655273483
67.0,2.0958900670482876,1.7978894000000878,1.7490700000000174,1.2365000000000919,2.600439552349826,2.0860000000000127,1.871737670898483
68.0,2.246570337048297,1.7856184000000894,1.6415700000000015,1.2065000000001191,2.5645300013498513,1.9860000000000468,1.894503784179733
69.0,2.242023947048267,1.741123400000049,1.8612699999999904,1.5465000000000941,2.5054746653498228,2.05600000000004,1.908297729492233
70.0,2.0479924670482887,1.8424034000000802,1.7240699999999833,1.4965000000000828,2.5842727653498514,2.216000000000008,1.919467163085983
71.0,2.2641253870482956,1.868397400000049,1.6591700000000174,1.1265000000000782,2.5198050903498483,2.236000000000047,1.926272583007858
72.0,2.281767227048306,1.8078114000000483,1.6706700000000296,0.9865000000000919,2.3944195173498315,2.0960000000000036,1.932620239257858
73.0,2.115424777048304,1.8873724000000607,1.838169999999991,1.1565000000001078,2.3884701093498393,2.2060000000000173,1.935427856445358
74.0,2.3097585370483102,1.9105804000000717,1.7221700000000055,1.5165000000001214,2.607369028349865,1.9860000000000468,1.937899780273483
75.0,2.2771220870482693,2.0165574000000674,1.742970000000014,1.6165000000000873,2.6581970903498586,2.1160000000000423,1.940097045898483
76.0,2.427101197048273,1.9779054000000542,1.7883699999999862,1.46650000000011,2.7323102333498355,2.0360000000000014,1.941622924804733
77.0,2.4009445770482785,1.8423804000000814,1.6147700000000214,1.21650000000011,2.7214153953498226,1.8760000000000332,1.942080688476608
78.0,2.19892011704826,1.9364254000000756,1.8285700000000134,1.2565000000000737,2.7217287833498176,1.896000000000015,1.942263793945358
79.0,2.2627351370483098,1.9670624000000885,1.871970000000033,1.3265000000001237,2.7474822083498225,1.9860000000000468,1.941958618164108
80.0,2.040919537048296,1.9180804000000649,1.7105700000000184,1.3465000000001055,2.5159019883498104,2.0260000000000105,1.942050170898483
81.0,2.2788953470482625,2.042292400000065,1.709069999999997,1.3965000000001169,2.540020144349853,1.9860000000000468,1.939486694335983
82.0,2.2724023870482597,1.9919674000000782,1.533270000000016,1.0465000000000941,2.524414766349878,2.066000000000031,1.940036010742233
83.0,2.1805368770482687,2.020970400000067,1.4328700000000367,1.0965000000001055,2.732086710349847,1.886000000000024,1.937686157226608
84.0,2.190696067048293,1.9898664000000963,1.6198699999999917,1.3265000000001237,2.692780099349818,2.0260000000000105,1.935641479492233
85.0,2.0900053470483044,1.9724394000000984,1.6462700000000154,1.1965000000000714,2.7526915193498667,2.0960000000000036,1.933261108398483
86.0,2.2160757470483077,1.7143404000000828,1.8325700000000325,1.1665000000000987,2.7093747563498596,2.0459999999999923,1.932101440429733
87.0,2.0035634370482853,2.0900654000000713,1.7024700000000053,1.3365000000001146,2.6586555663498643,2.0459999999999923,1.930880737304733
88.0,2.160812007048264,1.9542284000000905,1.67577,1.2465000000000828,2.825009495349832,1.975999999999999,1.927798461914108
89.0,2.2115178670483147,2.0089664000000766,1.545470000000023,1.1465000000001169,2.9047506213498764,2.0260000000000105,1.924502563476608
90.0,2.1348071770482875,2.0415634000000864,1.5597700000000145,1.2465000000000828,2.7609782843498465,2.0160000000000196,1.923861694335983
91.0,2.214213707048316,2.0002624000000537,1.514569999999992,1.1665000000000987,2.761394061349847,1.7560000000000286,1.921847534179733
92.0,2.08395718704827,1.9079684000000725,1.626170000000002,1.226500000000101,2.941040907349816,1.9159999999999968,1.920504760742233
93.0,1.8369307370483057,1.930293400000096,1.562970000000007,1.1765000000000896,2.8907649533498443,2.066000000000031,1.916140747070358
94.0,2.004750707048288,1.8429144000000974,1.4153699999999958,1.0765000000001237,2.75035964134986,1.886000000000024,1.913424682617233
95.0,2.069956537048313,2.06213340000005,1.5353700000000003,1.3265000000001237,2.86113272334984,1.9560000000000173,1.910586547851608
96.0,2.0248178070482936,1.9960834000000887,1.5843700000000354,1.3465000000001055,2.823471167349851,2.0459999999999923,1.909518432617233
97.0,1.975160587048265,1.8145194000000515,1.320670000000007,0.9365000000000805,2.6838770883498455,2.1160000000000423,1.907290649414108
98.0,1.9357477470483104,1.8869884000000638,1.3674700000000257,0.8365000000001146,2.860411098349857,2.0360000000000014,1.905734252929733
99.0,1.8306138970482948,1.8733174000000758,1.5987700000000018,1.056500000000085,2.8345043143498287,2.0060000000000286,1.902713012695358
100.0,1.975247517048274,1.9932414000001017,1.639569999999992,1.1165000000000873,2.673975488349811,2.216000000000008,1.901705932617233
101.0,1.9639795370482602,2.054242400000078,1.4944700000000353,0.9465000000000714,2.7344433883498596,2.1760000000000446,1.899172973632858
102.0,1.9072382770482932,1.8709014000000934,1.4947700000000168,1.0165000000001214,2.859410539349824,2.066000000000031,1.898074340820358
103.0,1.9263222270482743,1.7912814000000594,1.6527700000000323,1.1965000000000714,2.931250659349871,2.1160000000000423,1.895816040039108
104.0,1.9503412970482827,1.9501084000000901,1.5423700000000053,1.056500000000085,2.7738708753498145,2.0260000000000105,1.893954467773483
105.0,1.9038078470483129,1.9236124000000814,1.4913700000000176,1.066500000000076,2.687902967349828,1.8660000000000423,1.892581176757858
106.0,1.9659897270482816,2.0558474000000615,1.3716699999999946,1.2565000000000737,2.8945332063498768,1.9660000000000082,1.891604614257858
107.0,1.8782945970482956,1.7739404000000718,1.37666999999999,1.1565000000001078,2.925849715349841,1.9360000000000355,1.890109252929733
108.0,2.040100867048295,2.008501400000057,1.5072700000000054,0.9565000000001191,2.837513701349849,1.816000000000031,1.890017700195358
109.0,1.9787830770482628,1.9118634000000725,1.5984700000000203,1.0765000000001237,2.656362446349874,1.9360000000000355,1.888491821289108
110.0,1.709219327048288,1.703270400000065,1.552470000000028,1.2465000000000828,2.8217799183498187,1.9260000000000446,1.888339233398483
111.0,1.81423922704829,1.8081264000000488,1.5474700000000325,0.976500000000101,2.865220346349872,1.9560000000000173,1.886660766601608
112.0,1.7644030870482652,1.7931034000000636,1.574670000000026,0.976500000000101,2.7002562493498203,2.0360000000000014,1.886813354492233
113.0,1.855564027048274,1.8068194000000517,1.6244700000000307,1.1565000000001078,2.7003990833498506,2.0360000000000014,1.886660766601608
114.0,1.9923885070483038,1.9200474000001009,1.4498700000000326,1.1165000000000873,2.7890535973498345,1.9360000000000355,1.886569213867233
115.0,1.874036727048292,1.7463834000000702,1.5660700000000247,1.316500000000076,2.792966221349843,2.0459999999999923,1.886050415039108
116.0,1.7795086070482853,1.851459400000067,1.5299699999999916,1.0865000000001146,2.824601248349836,2.0060000000000286,1.884738159179733
117.0,1.8547589570482614,1.8991744000000494,1.3881700000000023,1.056500000000085,2.8424873883498094,2.0160000000000196,1.884890747070358
118.0,1.8621612670482932,1.9170164000000796,1.5509700000000066,1.2465000000000828,3.047373239349838,1.9159999999999968,1.884616088867233
119.0,2.048035027048286,1.8322244000000865,1.7027699999999868,1.0065000000000737,2.864360408349853,1.9460000000000264,1.884860229492233
120.0,1.9721668870482745,1.9514954000000557,1.5806699999999978,0.9965000000000828,2.8978541393498176,2.126000000000033,1.883944702148483
121.0,1.9652173970482636,1.9365034000000492,1.602070000000026,1.1565000000001078,2.9276191323498324,2.0160000000000196,1.883425903320358
122.0,1.9300045970483097,2.0559134000000654,1.724770000000035,1.4065000000001078,2.8446299853498545,2.0060000000000286,1.884951782226608
123.0,1.7626427270482736,1.913109400000053,1.5125699999999824,1.066500000000076,2.889396673349836,2.146000000000015,1.882846069335983
124.0,1.844006577048276,1.9374554000000899,1.3870699999999943,0.8765000000000782,2.73600604834985,1.9860000000000468,1.883273315429733
125.0,1.8057107470482947,1.7722984000000679,1.4483700000000113,1.0065000000000737,2.747146018349838,1.9560000000000173,1.884188842773483
126.0,1.734885377048272,1.8446314000000825,1.431570000000022,1.2065000000001191,2.78315676934983,2.126000000000033,1.883883666992233
127.0,1.8934498370483084,1.9295794000000797,1.434470000000033,1.2865000000001032,2.727381731349851,2.2060000000000173,1.885195922851608
128.0,1.8679856570482798,2.017314400000089,1.6912700000000314,1.4365000000000805,2.83109420634986,2.2460000000000377,1.883517456054733
129.0,1.7286542970483083,2.0210564000000772,1.7356700000000274,1.316500000000076,2.877002928349839,2.1960000000000264,1.882998657226608
130.0,1.7185047670482732,1.9071514000000889,1.6217700000000264,1.21650000000011,2.7844406213498587,2.0860000000000127,1.884036254882858
131.0,1.6838074570482604,2.009838400000092,1.3806700000000092,1.4065000000001078,2.833957330349847,1.9860000000000468,1.884768676757858
132.0,1.8002623070482855,1.9893584000000715,1.4780700000000024,1.3365000000001146,2.790878048349839,1.975999999999999,1.885440063476608
133.0,1.7465334470483072,1.936285400000088,1.5140700000000038,1.1865000000000805,2.8253864833498596,2.05600000000004,1.885134887695358
134.0,1.6956934670482724,2.1298574000000485,1.3851700000000164,1.226500000000101,2.588794373349856,1.8360000000000127,1.885379028320358
135.0,1.8237220570483146,1.9936404000000607,1.4723700000000122,1.21650000000011,2.7311523803498403,1.8260000000000218,1.883731079101608
136.0,1.7444270370482968,2.00491640000007,1.5918700000000285,1.1965000000000714,3.008830679349842,1.9360000000000355,1.885256958007858
137.0,1.815230727048288,2.006242400000076,1.7199699999999893,1.1965000000000714,2.6652267971796846,1.9960000000000377,1.887698364257858
138.0,1.740976657048293,2.108858400000088,1.3791699999999878,1.2465000000000828,2.7812962698577053,2.0960000000000036,1.887850952148483
139.0,1.8381016470482905,1.9653564000000756,1.3740700000000174,1.2865000000001032,2.863822776619088,2.1760000000000446,1.888766479492233
140.0,1.913215557048261,2.066085400000077,1.3729700000000093,1.1165000000000873,2.846006555597455,1.9960000000000377,1.888247680664108
141.0,1.746506357048304,2.0726284000000987,1.5391700000000128,1.066500000000076,2.7666447537821455,1.9460000000000264,1.887240600585983
142.0,1.7223159970482698,2.0753954000000476,1.5206699999999955,1.1865000000000805,2.8780220612979974,1.9860000000000468,1.889498901367233
143.0,1.8263338770482846,1.8543874000000642,1.2831699999999842,0.9265000000000896,2.953614722845657,2.066000000000031,1.890475463867233
144.0,1.7653187570483055,1.8647684000000595,1.4398699999999849,0.9565000000001191,2.9752416870489924,1.9660000000000082,1.892062377929733
145.0,1.9689477270482598,1.9624324000000684,1.623770000000036,1.4365000000000805,2.9707085847558687,1.7760000000000105,1.893038940429733
146.0,1.6111836770483023,1.9833284000000617,1.5359700000000203,1.2365000000000919,2.917058239132473,1.8460000000000036,1.892398071289108
147.0,1.8488316670482732,2.057710400000076,1.3056700000000205,0.8665000000000873,2.858027370256252,1.9360000000000355,1.893344116210983
148.0,1.9685955370483157,2.1391364000000976,1.3245699999999943,0.8465000000001055,2.87915427864084,2.0160000000000196,1.893344116210983
149.0,1.9300344970482683,2.0941384000000767,1.4314699999999903,0.8765000000000782,2.8440080046211733,2.0160000000000196,1.893344116210983
150.0,1.9038929470482913,2.022433400000068,1.4421700000000328,1.136500000000126,3.149953136938052,2.0860000000000127,1.894320678710983
151.0,1.870229577048292,2.062161400000093,1.514569999999992,1.21650000000011,2.9316656271234933,2.1760000000000446,1.893557739257858
152.0,1.9061768870482751,2.11489540000008,1.4481700000000046,1.2965000000000941,2.876461733221902,2.2660000000000196,1.894931030273483
153.0,1.8263868770482645,2.0640224000000558,1.3728700000000345,1.3565000000000964,2.9022888535437232,2.1960000000000264,1.896609497070358
154.0,1.7051985470482691,2.1933074000000943,1.4559700000000362,1.0065000000000737,2.901702774870671,2.076000000000022,1.898501586914108
155.0,1.932019467048292,1.9971404000000916,1.4343700000000013,1.0165000000001214,2.7956511923311496,1.7860000000000014,1.899264526367233
156.0,1.8810673570482663,2.1582824000000755,1.5660700000000247,1.1465000000001169,2.735863924093451,1.9660000000000082,1.900424194335983
157.0,1.7870483470483123,2.0248624000000746,1.5213699999999903,1.1865000000000805,2.7755257632459234,1.9660000000000082,1.901278686523483
158.0,1.8485272570482607,2.249814400000048,1.2815699999999879,1.3465000000001055,2.922409072913979,1.886000000000024,1.902255249023483
159.0,1.7929092870483032,2.2326064000000656,1.3683700000000272,1.1765000000000896,2.8019329985243644,1.816000000000031,1.903598022460983
160.0,1.7592950170482595,2.0720364000000586,1.2923700000000053,0.7965000000000941,2.8157561784470886,1.886000000000024,1.904391479492233
161.0,1.8337251570482636,2.1661944000000517,1.3514700000000062,0.9065000000001078,2.865061392422888,1.8460000000000036,1.905245971679733
162.0,1.6911702670482782,2.1224754000000985,1.427470000000028,1.2465000000000828,2.8390604244286806,1.7360000000000468,1.906710815429733
163.0,1.929918267048265,2.1316764000000603,1.5105700000000297,1.3265000000001237,2.8346058297542527,1.7560000000000286,1.907046508789108
164.0,1.8780571470483096,2.114432400000055,1.5179699999999912,1.066500000000076,2.8438893975534256,1.896000000000015,1.907046508789108
165.0,1.9208240670482724,1.978368400000079,1.5485699999999838,1.1165000000000873,2.693422511814049,1.9360000000000355,1.906253051757858
166.0,1.8686583370482595,1.8360654000000523,1.3653699999999844,,,1.9960000000000377,1.906802368164108
167.0,1.8266322370482726,1.8408814000000575,1.2103700000000117,,,,1.909091186523483
168.0,1.660828767048315,1.9630784000000858,1.4132700000000114,,,,1.910556030273483
169.0,1.8886958970483079,2.0068004000000883,1.4160699999999906,,,,1.912203979492233
170.0,1.9160425970482606,1.9105584000000704,1.3022700000000214,,,,1.913943481445358
171.0,1.8998591370482814,,1.3364700000000198,,,,1.913241577148483
172.0,1.9426118370482754,,1.442070000000001,,,,1.914859008789108
173.0,1.8239306370483064,,1.5280700000000138,,,,1.915560913085983
174.0,1.815211957048291,,1.3767700000000218,,,,1.916262817382858
175.0,1.9185979970482663,,1.3823700000000372,,,,1.916629028320358
176.0,1.9921646170482745,,1.4235699999999838,,,,1.917483520507858
177.0,1.8563367170482934,,1.273270000000025,,,,1.918795776367233
178.0,2.0582821770482838,,1.318770000000029,,,,1.918734741210983
179.0,1.9530277570482895,,1.3593700000000126,,,,1.920657348632858
180.0,1.6441161970482767,,1.3928700000000163,,,,1.920565795898483
